_-Z6wFjXtGQ,1262,0.563,0.084,0.895,0.902,80,146
_-Z6wFjXtGQ,1263,0.045,0.4,0.307,0.87,11,154
_-Z6wFjXtGQ,1263,0.045,0.4,0.307,0.87,74,154
_-Z6wFjXtGQ,1263,0.045,0.4,0.307,0.87,80,154
_-Z6wFjXtGQ,1263,0.116,0.399,0.681,0.984,11,156
_-Z6wFjXtGQ,1263,0.116,0.399,0.681,0.984,74,156
_-Z6wFjXtGQ,1263,0.116,0.399,0.681,0.984,80,156
_-Z6wFjXtGQ,1263,0.565,0.074,0.903,0.912,12,146
_-Z6wFjXtGQ,1263,0.565,0.074,0.903,0.912,59,146
_-Z6wFjXtGQ,1263,0.565,0.074,0.903,0.912,79,146
_-Z6wFjXtGQ,1263,0.565,0.074,0.903,0.912,80,146
_-Z6wFjXtGQ,1264,0.032,0.404,0.315,0.858,11,154
_-Z6wFjXtGQ,1264,0.032,0.404,0.315,0.858,74,154
_-Z6wFjXtGQ,1264,0.032,0.404,0.315,0.858,80,154
_-Z6wFjXtGQ,1264,0.148,0.382,0.688,0.948,11,157
_-Z6wFjXtGQ,1264,0.148,0.382,0.688,0.948,59,157
_-Z6wFjXtGQ,1264,0.148,0.382,0.688,0.948,74,157
_-Z6wFjXtGQ,1264,0.148,0.382,0.688,0.948,80,157
_-Z6wFjXtGQ,1264,0.563,0.084,0.903,0.894,12,146
_-Z6wFjXtGQ,1264,0.563,0.084,0.903,0.894,59,146
_-Z6wFjXtGQ,1264,0.563,0.084,0.903,0.894,79,146
_-Z6wFjXtGQ,1264,0.563,0.084,0.903,0.894,80,146
_-Z6wFjXtGQ,1265,0.03,0.402,0.3,0.839,11,154
_-Z6wFjXtGQ,1265,0.03,0.402,0.3,0.839,74,154
_-Z6wFjXtGQ,1265,0.03,0.402,0.3,0.839,80,154
_-Z6wFjXtGQ,1265,0.256,0.421,0.707,0.971,11,157
_-Z6wFjXtGQ,1265,0.256,0.421,0.707,0.971,59,157
_-Z6wFjXtGQ,1265,0.256,0.421,0.707,0.971,74,157
_-Z6wFjXtGQ,1265,0.256,0.421,0.707,0.971,80,157
_-Z6wFjXtGQ,1265,0.554,0.102,0.904,0.883,12,146
_-Z6wFjXtGQ,1265,0.554,0.102,0.904,0.883,59,146
_-Z6wFjXtGQ,1265,0.554,0.102,0.904,0.883,79,146
_-Z6wFjXtGQ,1265,0.554,0.102,0.904,0.883,80,146
_-Z6wFjXtGQ,1266,0.034,0.406,0.304,0.838,11,154
_-Z6wFjXtGQ,1266,0.034,0.406,0.304,0.838,74,154
_-Z6wFjXtGQ,1266,0.034,0.406,0.304,0.838,80,154
_-Z6wFjXtGQ,1266,0.272,0.408,0.61,0.814,11,157
_-Z6wFjXtGQ,1266,0.272,0.408,0.61,0.814,74,157
_-Z6wFjXtGQ,1266,0.272,0.408,0.61,0.814,80,157
_-Z6wFjXtGQ,1266,0.563,0.092,0.896,0.898,12,146
_-Z6wFjXtGQ,1266,0.563,0.092,0.896,0.898,59,146
_-Z6wFjXtGQ,1266,0.563,0.092,0.896,0.898,79,146
_-Z6wFjXtGQ,1266,0.563,0.092,0.896,0.898,80,146
_-Z6wFjXtGQ,1267,0.044,0.402,0.302,0.836,11,154
_-Z6wFjXtGQ,1267,0.044,0.402,0.302,0.836,74,154
_-Z6wFjXtGQ,1267,0.044,0.402,0.302,0.836,80,154
_-Z6wFjXtGQ,1267,0.264,0.406,0.682,0.953,11,157
_-Z6wFjXtGQ,1267,0.264,0.406,0.682,0.953,59,157
_-Z6wFjXtGQ,1267,0.264,0.406,0.682,0.953,74,157
_-Z6wFjXtGQ,1267,0.264,0.406,0.682,0.953,80,157
_-Z6wFjXtGQ,1267,0.584,0.067,0.914,0.909,12,146
_-Z6wFjXtGQ,1267,0.584,0.067,0.914,0.909,59,146
_-Z6wFjXtGQ,1267,0.584,0.067,0.914,0.909,79,146
_-Z6wFjXtGQ,1267,0.584,0.067,0.914,0.909,80,146
_-Z6wFjXtGQ,1268,0.048,0.406,0.304,0.83,11,154
_-Z6wFjXtGQ,1268,0.048,0.406,0.304,0.83,74,154
_-Z6wFjXtGQ,1268,0.048,0.406,0.304,0.83,80,154
_-Z6wFjXtGQ,1268,0.595,0.095,0.919,0.91,12,146
_-Z6wFjXtGQ,1268,0.595,0.095,0.919,0.91,59,146
_-Z6wFjXtGQ,1268,0.595,0.095,0.919,0.91,79,146
_-Z6wFjXtGQ,1268,0.595,0.095,0.919,0.91,80,146
_-Z6wFjXtGQ,1269,0,0.448,0.22,1,11,159
_-Z6wFjXtGQ,1269,0,0.448,0.22,1,59,159
_-Z6wFjXtGQ,1269,0,0.448,0.22,1,74,159
_-Z6wFjXtGQ,1269,0,0.448,0.22,1,80,159
_-Z6wFjXtGQ,1269,0.149,0.472,0.384,0.906,11,160
_-Z6wFjXtGQ,1269,0.149,0.472,0.384,0.906,17,160
_-Z6wFjXtGQ,1269,0.149,0.472,0.384,0.906,59,160
_-Z6wFjXtGQ,1269,0.149,0.472,0.384,0.906,74,160
_-Z6wFjXtGQ,1269,0.149,0.472,0.384,0.906,80,160
_-Z6wFjXtGQ,1269,0.481,0.469,0.776,0.9,11,154
_-Z6wFjXtGQ,1269,0.481,0.469,0.776,0.9,59,154
_-Z6wFjXtGQ,1269,0.481,0.469,0.776,0.9,74,154
_-Z6wFjXtGQ,1269,0.481,0.469,0.776,0.9,80,154
_-Z6wFjXtGQ,1269,0.69,0.128,0.986,0.989,12,146
_-Z6wFjXtGQ,1269,0.69,0.128,0.986,0.989,59,146
_-Z6wFjXtGQ,1269,0.69,0.128,0.986,0.989,79,146
_-Z6wFjXtGQ,1269,0.69,0.128,0.986,0.989,80,146
_-Z6wFjXtGQ,1270,0.002,0.444,0.215,1,11,159
_-Z6wFjXtGQ,1270,0.002,0.444,0.215,1,59,159
_-Z6wFjXtGQ,1270,0.002,0.444,0.215,1,74,159
_-Z6wFjXtGQ,1270,0.002,0.444,0.215,1,80,159
_-Z6wFjXtGQ,1270,0.147,0.475,0.399,0.952,11,160
_-Z6wFjXtGQ,1270,0.147,0.475,0.399,0.952,17,160
_-Z6wFjXtGQ,1270,0.147,0.475,0.399,0.952,59,160
_-Z6wFjXtGQ,1270,0.147,0.475,0.399,0.952,74,160
_-Z6wFjXtGQ,1270,0.147,0.475,0.399,0.952,80,160
_-Z6wFjXtGQ,1270,0.479,0.471,0.777,0.903,11,154
_-Z6wFjXtGQ,1270,0.479,0.471,0.777,0.903,74,154
_-Z6wFjXtGQ,1270,0.479,0.471,0.777,0.903,80,154
_-Z6wFjXtGQ,1270,0.708,0.143,0.986,0.988,12,146
_-Z6wFjXtGQ,1270,0.708,0.143,0.986,0.988,59,146
_-Z6wFjXtGQ,1270,0.708,0.143,0.986,0.988,79,146
_-Z6wFjXtGQ,1270,0.708,0.143,0.986,0.988,80,146
_-Z6wFjXtGQ,1271,0,0.447,0.251,1,11,159
_-Z6wFjXtGQ,1271,0,0.447,0.251,1,59,159
_-Z6wFjXtGQ,1271,0,0.447,0.251,1,74,159
_-Z6wFjXtGQ,1271,0,0.447,0.251,1,80,159
_-Z6wFjXtGQ,1271,0.155,0.474,0.378,0.905,11,160
_-Z6wFjXtGQ,1271,0.155,0.474,0.378,0.905,17,160
_-Z6wFjXtGQ,1271,0.155,0.474,0.378,0.905,59,160
_-Z6wFjXtGQ,1271,0.155,0.474,0.378,0.905,74,160
_-Z6wFjXtGQ,1271,0.155,0.474,0.378,0.905,80,160
_-Z6wFjXtGQ,1271,0.482,0.463,0.791,0.902,11,154
_-Z6wFjXtGQ,1271,0.482,0.463,0.791,0.902,59,154
_-Z6wFjXtGQ,1271,0.482,0.463,0.791,0.902,74,154
_-Z6wFjXtGQ,1271,0.482,0.463,0.791,0.902,80,154
_-Z6wFjXtGQ,1271,0.676,0.124,0.985,0.979,12,146
_-Z6wFjXtGQ,1271,0.676,0.124,0.985,0.979,59,146
_-Z6wFjXtGQ,1271,0.676,0.124,0.985,0.979,79,146
_-Z6wFjXtGQ,1271,0.676,0.124,0.985,0.979,80,146
_-Z6wFjXtGQ,1272,0,0.457,0.245,1,11,159
_-Z6wFjXtGQ,1272,0,0.457,0.245,1,59,159
_-Z6wFjXtGQ,1272,0,0.457,0.245,1,74,159
_-Z6wFjXtGQ,1272,0,0.457,0.245,1,80,159
_-Z6wFjXtGQ,1272,0.142,0.475,0.394,0.912,11,160
_-Z6wFjXtGQ,1272,0.142,0.475,0.394,0.912,17,160
_-Z6wFjXtGQ,1272,0.142,0.475,0.394,0.912,59,160
_-Z6wFjXtGQ,1272,0.142,0.475,0.394,0.912,74,160
_-Z6wFjXtGQ,1272,0.142,0.475,0.394,0.912,80,160
_-Z6wFjXtGQ,1272,0.476,0.467,0.722,0.892,11,154
_-Z6wFjXtGQ,1272,0.476,0.467,0.722,0.892,59,154
_-Z6wFjXtGQ,1272,0.476,0.467,0.722,0.892,74,154
_-Z6wFjXtGQ,1272,0.476,0.467,0.722,0.892,80,154
_-Z6wFjXtGQ,1272,0.614,0.163,0.982,0.957,12,146
_-Z6wFjXtGQ,1272,0.614,0.163,0.982,0.957,59,146
_-Z6wFjXtGQ,1272,0.614,0.163,0.982,0.957,79,146
_-Z6wFjXtGQ,1272,0.614,0.163,0.982,0.957,80,146
_-Z6wFjXtGQ,1273,0.138,0.469,0.401,0.909,11,160
_-Z6wFjXtGQ,1273,0.138,0.469,0.401,0.909,17,160
_-Z6wFjXtGQ,1273,0.138,0.469,0.401,0.909,59,160
_-Z6wFjXtGQ,1273,0.138,0.469,0.401,0.909,74,160
_-Z6wFjXtGQ,1273,0.138,0.469,0.401,0.909,80,160
_-Z6wFjXtGQ,1273,0.479,0.468,0.796,0.9,11,154
_-Z6wFjXtGQ,1273,0.479,0.468,0.796,0.9,74,154
_-Z6wFjXtGQ,1273,0.479,0.468,0.796,0.9,80,154
_-Z6wFjXtGQ,1273,0.676,0.134,0.984,0.99,12,146
_-Z6wFjXtGQ,1273,0.676,0.134,0.984,0.99,59,146
_-Z6wFjXtGQ,1273,0.676,0.134,0.984,0.99,79,146
_-Z6wFjXtGQ,1273,0.676,0.134,0.984,0.99,80,146
_-Z6wFjXtGQ,1274,0,0.463,0.275,1,11,161
_-Z6wFjXtGQ,1274,0,0.463,0.275,1,59,161
_-Z6wFjXtGQ,1274,0,0.463,0.275,1,74,161
_-Z6wFjXtGQ,1274,0,0.463,0.275,1,80,161
_-Z6wFjXtGQ,1274,0.139,0.47,0.414,0.894,11,160
_-Z6wFjXtGQ,1274,0.139,0.47,0.414,0.894,17,160
_-Z6wFjXtGQ,1274,0.139,0.47,0.414,0.894,59,160
_-Z6wFjXtGQ,1274,0.139,0.47,0.414,0.894,79,160
_-Z6wFjXtGQ,1274,0.139,0.47,0.414,0.894,80,160
_-Z6wFjXtGQ,1274,0.483,0.464,0.8,0.907,11,154
_-Z6wFjXtGQ,1274,0.483,0.464,0.8,0.907,59,154
_-Z6wFjXtGQ,1274,0.483,0.464,0.8,0.907,74,154
_-Z6wFjXtGQ,1274,0.483,0.464,0.8,0.907,80,154
_-Z6wFjXtGQ,1274,0.7,0.13,0.988,0.964,12,146
_-Z6wFjXtGQ,1274,0.7,0.13,0.988,0.964,59,146
_-Z6wFjXtGQ,1274,0.7,0.13,0.988,0.964,74,146
_-Z6wFjXtGQ,1274,0.7,0.13,0.988,0.964,80,146
_-Z6wFjXtGQ,1275,0.035,0.46,0.292,0.99,11,161
_-Z6wFjXtGQ,1275,0.035,0.46,0.292,0.99,59,161
_-Z6wFjXtGQ,1275,0.035,0.46,0.292,0.99,74,161
_-Z6wFjXtGQ,1275,0.035,0.46,0.292,0.99,80,161
_-Z6wFjXtGQ,1275,0.138,0.461,0.421,0.885,11,160
_-Z6wFjXtGQ,1275,0.138,0.461,0.421,0.885,17,160
_-Z6wFjXtGQ,1275,0.138,0.461,0.421,0.885,59,160
_-Z6wFjXtGQ,1275,0.138,0.461,0.421,0.885,79,160
_-Z6wFjXtGQ,1275,0.138,0.461,0.421,0.885,80,160
_-Z6wFjXtGQ,1275,0.49,0.459,0.815,0.906,11,154
_-Z6wFjXtGQ,1275,0.49,0.459,0.815,0.906,59,154
_-Z6wFjXtGQ,1275,0.49,0.459,0.815,0.906,74,154
_-Z6wFjXtGQ,1275,0.49,0.459,0.815,0.906,80,154
_-Z6wFjXtGQ,1275,0.714,0.168,0.98,0.974,12,146
_-Z6wFjXtGQ,1275,0.714,0.168,0.98,0.974,74,146
_-Z6wFjXtGQ,1275,0.714,0.168,0.98,0.974,80,146
_-Z6wFjXtGQ,1276,0,0.386,0.262,0.973,11,161
_-Z6wFjXtGQ,1276,0,0.386,0.262,0.973,59,161
_-Z6wFjXtGQ,1276,0,0.386,0.262,0.973,74,161
_-Z6wFjXtGQ,1276,0,0.386,0.262,0.973,80,161
_-Z6wFjXtGQ,1276,0.135,0.378,0.427,0.825,11,160
_-Z6wFjXtGQ,1276,0.135,0.378,0.427,0.825,79,160
_-Z6wFjXtGQ,1276,0.135,0.378,0.427,0.825,80,160
_-Z6wFjXtGQ,1276,0.49,0.394,0.79,0.824,11,154
_-Z6wFjXtGQ,1276,0.49,0.394,0.79,0.824,59,154
_-Z6wFjXtGQ,1276,0.49,0.394,0.79,0.824,74,154
_-Z6wFjXtGQ,1276,0.49,0.394,0.79,0.824,80,154
_-Z6wFjXtGQ,1276,0.76,0.367,0.979,0.968,11,146
_-Z6wFjXtGQ,1276,0.76,0.367,0.979,0.968,59,146
_-Z6wFjXtGQ,1276,0.76,0.367,0.979,0.968,74,146
_-Z6wFjXtGQ,1276,0.76,0.367,0.979,0.968,80,146
_-Z6wFjXtGQ,1277,0,0.344,0.259,0.953,11,161
_-Z6wFjXtGQ,1277,0,0.344,0.259,0.953,59,161
_-Z6wFjXtGQ,1277,0,0.344,0.259,0.953,74,161
_-Z6wFjXtGQ,1277,0,0.344,0.259,0.953,80,161
_-Z6wFjXtGQ,1277,0.14,0.358,0.418,0.907,11,160
_-Z6wFjXtGQ,1277,0.14,0.358,0.418,0.907,59,160
_-Z6wFjXtGQ,1277,0.14,0.358,0.418,0.907,74,160
_-Z6wFjXtGQ,1277,0.14,0.358,0.418,0.907,79,160
_-Z6wFjXtGQ,1277,0.14,0.358,0.418,0.907,80,160
_-Z6wFjXtGQ,1277,0.49,0.358,0.784,0.802,11,154
_-Z6wFjXtGQ,1277,0.49,0.358,0.784,0.802,59,154
_-Z6wFjXtGQ,1277,0.49,0.358,0.784,0.802,74,154
_-Z6wFjXtGQ,1277,0.49,0.358,0.784,0.802,80,154
_-Z6wFjXtGQ,1277,0.706,0.324,0.985,0.927,11,146
_-Z6wFjXtGQ,1277,0.706,0.324,0.985,0.927,74,146
_-Z6wFjXtGQ,1277,0.706,0.324,0.985,0.927,80,146
_-Z6wFjXtGQ,1278,0.001,0.348,0.259,0.937,11,161
_-Z6wFjXtGQ,1278,0.001,0.348,0.259,0.937,59,161
_-Z6wFjXtGQ,1278,0.001,0.348,0.259,0.937,74,161
_-Z6wFjXtGQ,1278,0.001,0.348,0.259,0.937,80,161
_-Z6wFjXtGQ,1278,0.115,0.352,0.483,0.856,11,160
_-Z6wFjXtGQ,1278,0.115,0.352,0.483,0.856,59,160
_-Z6wFjXtGQ,1278,0.115,0.352,0.483,0.856,79,160
_-Z6wFjXtGQ,1278,0.115,0.352,0.483,0.856,80,160
_-Z6wFjXtGQ,1278,0.492,0.353,0.773,0.753,11,154
_-Z6wFjXtGQ,1278,0.492,0.353,0.773,0.753,59,154
_-Z6wFjXtGQ,1278,0.492,0.353,0.773,0.753,74,154
_-Z6wFjXtGQ,1278,0.492,0.353,0.773,0.753,80,154
_-Z6wFjXtGQ,1278,0.633,0.342,0.98,0.878,11,146
_-Z6wFjXtGQ,1278,0.633,0.342,0.98,0.878,59,146
_-Z6wFjXtGQ,1278,0.633,0.342,0.98,0.878,74,146
_-Z6wFjXtGQ,1278,0.633,0.342,0.98,0.878,80,146
_-Z6wFjXtGQ,1279,0.099,0.351,0.47,0.877,11,160
_-Z6wFjXtGQ,1279,0.099,0.351,0.47,0.877,17,160
_-Z6wFjXtGQ,1279,0.099,0.351,0.47,0.877,59,160
_-Z6wFjXtGQ,1279,0.099,0.351,0.47,0.877,79,160
_-Z6wFjXtGQ,1279,0.099,0.351,0.47,0.877,80,160
_-Z6wFjXtGQ,1279,0.485,0.355,0.765,0.751,11,154
_-Z6wFjXtGQ,1279,0.485,0.355,0.765,0.751,74,154
_-Z6wFjXtGQ,1279,0.485,0.355,0.765,0.751,80,154
_-Z6wFjXtGQ,1279,0.675,0.358,0.974,0.836,11,146
_-Z6wFjXtGQ,1279,0.675,0.358,0.974,0.836,59,146
_-Z6wFjXtGQ,1279,0.675,0.358,0.974,0.836,74,146
_-Z6wFjXtGQ,1279,0.675,0.358,0.974,0.836,80,146
_-Z6wFjXtGQ,1280,0.227,0.389,0.476,0.779,11,160
_-Z6wFjXtGQ,1280,0.227,0.389,0.476,0.779,17,160
_-Z6wFjXtGQ,1280,0.227,0.389,0.476,0.779,79,160
_-Z6wFjXtGQ,1280,0.488,0.354,0.774,0.756,11,154
_-Z6wFjXtGQ,1280,0.488,0.354,0.774,0.756,74,154
_-Z6wFjXtGQ,1280,0.642,0.357,0.977,0.882,11,146
_-Z6wFjXtGQ,1280,0.642,0.357,0.977,0.882,59,146
_-Z6wFjXtGQ,1280,0.642,0.357,0.977,0.882,74,146
_-Z6wFjXtGQ,1280,0.642,0.357,0.977,0.882,80,146
_-Z6wFjXtGQ,1281,0,0.338,0.323,0.952,11,162
_-Z6wFjXtGQ,1281,0,0.338,0.323,0.952,59,162
_-Z6wFjXtGQ,1281,0,0.338,0.323,0.952,74,162
_-Z6wFjXtGQ,1281,0,0.338,0.323,0.952,80,162
_-Z6wFjXtGQ,1281,0.199,0.417,0.479,0.81,11,160
_-Z6wFjXtGQ,1281,0.199,0.417,0.479,0.81,63,160
_-Z6wFjXtGQ,1281,0.49,0.352,0.803,0.8,11,154
_-Z6wFjXtGQ,1281,0.49,0.352,0.803,0.8,48,154
_-Z6wFjXtGQ,1281,0.49,0.352,0.803,0.8,74,154
_-Z6wFjXtGQ,1281,0.752,0.364,0.988,0.941,11,146
_-Z6wFjXtGQ,1281,0.752,0.364,0.988,0.941,59,146
_-Z6wFjXtGQ,1281,0.752,0.364,0.988,0.941,79,146
_-Z6wFjXtGQ,1281,0.752,0.364,0.988,0.941,80,146
_-Z6wFjXtGQ,1283,0.182,0.118,0.428,0.917,12,164
_-Z6wFjXtGQ,1283,0.422,0.103,0.647,0.997,12,165
_-Z6wFjXtGQ,1283,0.422,0.103,0.647,0.997,17,165
_-Z6wFjXtGQ,1283,0.422,0.103,0.647,0.997,60,165
_-Z6wFjXtGQ,1283,0.614,0.131,0.89,0.992,12,163
_-Z6wFjXtGQ,1284,0.176,0.116,0.424,0.895,12,164
_-Z6wFjXtGQ,1284,0.414,0.042,0.633,1,12,165
_-Z6wFjXtGQ,1284,0.414,0.042,0.633,1,17,165
_-Z6wFjXtGQ,1284,0.414,0.042,0.633,1,60,165
_-Z6wFjXtGQ,1284,0.634,0.128,0.876,0.996,12,163
_-Z6wFjXtGQ,1284,0.634,0.128,0.876,0.996,17,163
_-Z6wFjXtGQ,1285,0.181,0.121,0.43,0.887,12,164
_-Z6wFjXtGQ,1285,0.181,0.121,0.43,0.887,17,164
_-Z6wFjXtGQ,1285,0.407,0.06,0.635,1,12,165
_-Z6wFjXtGQ,1285,0.407,0.06,0.635,1,17,165
_-Z6wFjXtGQ,1285,0.407,0.06,0.635,1,60,165
_-Z6wFjXtGQ,1285,0.635,0.128,0.881,1,12,163
_-Z6wFjXtGQ,1285,0.635,0.128,0.881,1,17,163
_-Z6wFjXtGQ,1288,0.188,0.119,0.421,0.861,12,168
_-Z6wFjXtGQ,1288,0.406,0.073,0.62,1,12,167
_-Z6wFjXtGQ,1288,0.629,0.141,0.857,0.985,12,166
_-Z6wFjXtGQ,1288,0.629,0.141,0.857,0.985,17,166
_-Z6wFjXtGQ,1292,0.176,0.115,0.432,0.956,12,169
_-Z6wFjXtGQ,1292,0.176,0.115,0.432,0.956,74,169
_-Z6wFjXtGQ,1292,0.176,0.115,0.432,0.956,80,169
_-Z6wFjXtGQ,1292,0.407,0.051,0.629,1,12,171
_-Z6wFjXtGQ,1292,0.407,0.051,0.629,1,80,171
_-Z6wFjXtGQ,1292,0.644,0.116,0.886,0.911,12,170
_-Z6wFjXtGQ,1292,0.644,0.116,0.886,0.911,74,170
_-Z6wFjXtGQ,1293,0.174,0.128,0.438,0.954,12,169
_-Z6wFjXtGQ,1293,0.174,0.128,0.438,0.954,74,169
_-Z6wFjXtGQ,1293,0.174,0.128,0.438,0.954,80,169
_-Z6wFjXtGQ,1293,0.387,0.056,0.603,0.985,12,171
_-Z6wFjXtGQ,1293,0.387,0.056,0.603,0.985,79,171
_-Z6wFjXtGQ,1293,0.387,0.056,0.603,0.985,80,171
_-Z6wFjXtGQ,1293,0.673,0.119,0.918,0.994,12,170
_-Z6wFjXtGQ,1293,0.673,0.119,0.918,0.994,74,170
_-Z6wFjXtGQ,1293,0.673,0.119,0.918,0.994,80,170
_-Z6wFjXtGQ,1294,0.176,0.129,0.427,0.934,12,169
_-Z6wFjXtGQ,1294,0.176,0.129,0.427,0.934,79,169
_-Z6wFjXtGQ,1294,0.176,0.129,0.427,0.934,80,169
_-Z6wFjXtGQ,1294,0.399,0.049,0.609,0.995,12,171
_-Z6wFjXtGQ,1294,0.399,0.049,0.609,0.995,17,171
_-Z6wFjXtGQ,1294,0.399,0.049,0.609,0.995,74,171
_-Z6wFjXtGQ,1294,0.399,0.049,0.609,0.995,80,171
_-Z6wFjXtGQ,1294,0.712,0.072,0.933,1,12,170
_-Z6wFjXtGQ,1294,0.712,0.072,0.933,1,17,170
_-Z6wFjXtGQ,1294,0.712,0.072,0.933,1,74,170
_-Z6wFjXtGQ,1294,0.712,0.072,0.933,1,80,170
_-Z6wFjXtGQ,1295,0.176,0.115,0.433,0.903,12,169
_-Z6wFjXtGQ,1295,0.176,0.115,0.433,0.903,17,169
_-Z6wFjXtGQ,1295,0.176,0.115,0.433,0.903,74,169
_-Z6wFjXtGQ,1295,0.176,0.115,0.433,0.903,79,169
_-Z6wFjXtGQ,1295,0.176,0.115,0.433,0.903,80,169
_-Z6wFjXtGQ,1295,0.391,0.06,0.605,1,12,171
_-Z6wFjXtGQ,1295,0.391,0.06,0.605,1,17,171
_-Z6wFjXtGQ,1295,0.391,0.06,0.605,1,74,171
_-Z6wFjXtGQ,1295,0.391,0.06,0.605,1,80,171
_-Z6wFjXtGQ,1295,0.647,0.089,0.896,0.988,12,170
_-Z6wFjXtGQ,1295,0.647,0.089,0.896,0.988,74,170
_-Z6wFjXtGQ,1295,0.647,0.089,0.896,0.988,80,170
_-Z6wFjXtGQ,1297,0.489,0.111,0.805,0.739,17,172
_-Z6wFjXtGQ,1297,0.489,0.111,0.805,0.739,3,172
_-Z6wFjXtGQ,1297,0.489,0.111,0.805,0.739,80,172
_-Z6wFjXtGQ,1298,0.493,0.087,0.802,0.743,12,172
_-Z6wFjXtGQ,1298,0.493,0.087,0.802,0.743,17,172
_-Z6wFjXtGQ,1298,0.493,0.087,0.802,0.743,3,172
_-Z6wFjXtGQ,1298,0.493,0.087,0.802,0.743,80,172
_-Z6wFjXtGQ,1299,0.488,0.08,0.802,0.737,17,172
_-Z6wFjXtGQ,1299,0.488,0.08,0.802,0.737,3,172
_-Z6wFjXtGQ,1299,0.488,0.08,0.802,0.737,80,172
_-Z6wFjXtGQ,1300,0.187,0.531,0.244,0.736,12,175
_-Z6wFjXtGQ,1300,0.187,0.531,0.244,0.736,17,175
_-Z6wFjXtGQ,1300,0.187,0.531,0.244,0.736,80,175
_-Z6wFjXtGQ,1300,0.286,0.529,0.342,0.731,12,174
_-Z6wFjXtGQ,1300,0.286,0.529,0.342,0.731,17,174
_-Z6wFjXtGQ,1300,0.286,0.529,0.342,0.731,80,174
_-Z6wFjXtGQ,1300,0.715,0.544,0.835,0.823,11,173
_-Z6wFjXtGQ,1300,0.715,0.544,0.835,0.823,17,173
_-Z6wFjXtGQ,1300,0.715,0.544,0.835,0.823,80,173
_-Z6wFjXtGQ,1301,0.189,0.525,0.25,0.739,12,175
_-Z6wFjXtGQ,1301,0.189,0.525,0.25,0.739,17,175
_-Z6wFjXtGQ,1301,0.189,0.525,0.25,0.739,80,175
_-Z6wFjXtGQ,1301,0.289,0.516,0.349,0.73,12,174
_-Z6wFjXtGQ,1301,0.289,0.516,0.349,0.73,17,174
_-Z6wFjXtGQ,1301,0.289,0.516,0.349,0.73,80,174
_-Z6wFjXtGQ,1301,0.716,0.544,0.842,0.825,11,173
_-Z6wFjXtGQ,1301,0.716,0.544,0.842,0.825,17,173
_-Z6wFjXtGQ,1301,0.716,0.544,0.842,0.825,80,173
_-Z6wFjXtGQ,1302,0.278,0.52,0.36,0.73,12,174
_-Z6wFjXtGQ,1302,0.278,0.52,0.36,0.73,17,174
_-Z6wFjXtGQ,1302,0.278,0.52,0.36,0.73,80,174
_-Z6wFjXtGQ,1302,0.695,0.531,0.805,0.783,1,173
_-Z6wFjXtGQ,1302,0.695,0.531,0.805,0.783,17,173
_-Z6wFjXtGQ,1302,0.695,0.531,0.805,0.783,80,173
_-Z6wFjXtGQ,1303,0.026,0.258,0.351,0.989,14,176
_-Z6wFjXtGQ,1303,0.026,0.258,0.351,0.989,17,176
_-Z6wFjXtGQ,1303,0.026,0.258,0.351,0.989,80,176
_-Z6wFjXtGQ,1303,0.513,0.251,0.892,0.989,12,177
_-Z6wFjXtGQ,1303,0.513,0.251,0.892,0.989,80,177
_-Z6wFjXtGQ,1304,0.069,0.28,0.366,0.983,14,176
_-Z6wFjXtGQ,1304,0.069,0.28,0.366,0.983,17,176
_-Z6wFjXtGQ,1304,0.069,0.28,0.366,0.983,80,176
_-Z6wFjXtGQ,1304,0.491,0.339,0.689,0.977,10,178
_-Z6wFjXtGQ,1304,0.491,0.339,0.689,0.977,17,178
_-Z6wFjXtGQ,1304,0.572,0.285,0.938,0.995,12,177
_-Z6wFjXtGQ,1304,0.572,0.285,0.938,0.995,17,177
_-Z6wFjXtGQ,1304,0.572,0.285,0.938,0.995,74,177
_-Z6wFjXtGQ,1304,0.572,0.285,0.938,0.995,80,177
_-Z6wFjXtGQ,1305,0.184,0.334,0.431,0.995,12,176
_-Z6wFjXtGQ,1305,0.184,0.334,0.431,0.995,17,176
_-Z6wFjXtGQ,1305,0.184,0.334,0.431,0.995,74,176
_-Z6wFjXtGQ,1305,0.184,0.334,0.431,0.995,80,176
_-Z6wFjXtGQ,1305,0.37,0.425,0.574,0.995,10,178
_-Z6wFjXtGQ,1305,0.37,0.425,0.574,0.995,17,178
_-Z6wFjXtGQ,1305,0.37,0.425,0.574,0.995,74,178
_-Z6wFjXtGQ,1305,0.37,0.425,0.574,0.995,79,178
_-Z6wFjXtGQ,1305,0.37,0.425,0.574,0.995,80,178
_-Z6wFjXtGQ,1305,0.537,0.207,0.894,1,12,177
_-Z6wFjXtGQ,1305,0.537,0.207,0.894,1,17,177
_-Z6wFjXtGQ,1305,0.537,0.207,0.894,1,74,177
_-Z6wFjXtGQ,1305,0.537,0.207,0.894,1,80,177
_-Z6wFjXtGQ,1306,0.089,0.325,0.348,0.989,12,176
_-Z6wFjXtGQ,1306,0.089,0.325,0.348,0.989,17,176
_-Z6wFjXtGQ,1306,0.089,0.325,0.348,0.989,74,176
_-Z6wFjXtGQ,1306,0.089,0.325,0.348,0.989,80,176
_-Z6wFjXtGQ,1306,0.322,0.387,0.551,1,12,178
_-Z6wFjXtGQ,1306,0.322,0.387,0.551,1,17,178
